LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-09-19 04:23:17,1900-01-00 00:00:00,,90:09:D0:6F:D7:FA,-77, ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,,98:F4:AB:0A:7D:E0,-60,,0.000000,0.000000,0.000,0.000,Client
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,,98:F4:AB:0A:7D:E0,-60,,0.000000,0.000000,0.000,0.000,Client
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-09-19 04:23:17,1900-01-00 00:00:00,33385A,90:09:D0:6F:D7:FA,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
